Category,Date,Revenue,Orders,Units,Product_Views
メンズ トラッカー/ デニムジャケット(ジージャン),03-09-2021,22521.74,2,2,3417
メンズ トラッカー/ デニムジャケット(ジージャン),04-09-2021,75720.1,7,7,3831
メンズ トラッカー/ デニムジャケット(ジージャン),05-09-2021,160417.7,9,11,3984
メンズ トラッカー/ デニムジャケット(ジージャン),06-09-2021,57265.36,5,5,2978
メンズ トラッカー/ デニムジャケット(ジージャン),07-09-2021,120257.26,13,13,5019
メンズ トラッカー/ デニムジャケット(ジージャン),08-09-2021,46956.72,4,6,3764
メンズ トラッカー/ デニムジャケット(ジージャン),09-09-2021,45034.69,6,7,3738
メンズ トラッカー/ デニムジャケット(ジージャン),10-09-2021,26564.58,4,4,4268
メンズ トラッカー/ デニムジャケット(ジージャン),11-09-2021,113116.11,10,10,5054
メンズ トラッカー/ デニムジャケット(ジージャン),12-09-2021,309581.12,20,23,5993
メンズ トラッカー/ デニムジャケット(ジージャン),13-09-2021,183752.18,17,17,4563
メンズ トラッカー/ デニムジャケット(ジージャン),14-09-2021,53341.14,8,8,4421
メンズ トラッカー/ デニムジャケット(ジージャン),15-09-2021,116360.49,10,10,4933
メンズ トラッカー/ デニムジャケット(ジージャン),16-09-2021,50798.57,6,6,5009
メンズ トラッカー/ デニムジャケット(ジージャン),17-09-2021,167784,13,16,4923
メンズ トラッカー/ デニムジャケット(ジージャン),18-09-2021,133905.83,11,11,5032
メンズ トラッカー/ デニムジャケット(ジージャン),19-09-2021,50446.02,3,3,4522
メンズ トラッカー/ デニムジャケット(ジージャン),20-09-2021,37033.58,3,3,4297
メンズ トラッカー/ デニムジャケット(ジージャン),21-09-2021,51443.27,4,4,3694
メンズ トラッカー/ デニムジャケット(ジージャン),22-09-2021,74088.02,4,5,3442
メンズ トラッカー/ デニムジャケット(ジージャン),23-09-2021,56262.61,4,4,4298
メンズ トラッカー/ デニムジャケット(ジージャン),24-09-2021,44548.15,4,4,3292
メンズ トラッカー/ デニムジャケット(ジージャン),25-09-2021,59103.92,3,3,4015
メンズ トラッカー/ デニムジャケット(ジージャン),26-09-2021,104515.33,6,6,4330
メンズ トラッカー/ デニムジャケット(ジージャン),27-09-2021,145622.5,10,10,3357
メンズ トラッカー/ デニムジャケット(ジージャン),28-09-2021,73818.94,6,6,3770
メンズ トラッカー/ デニムジャケット(ジージャン),29-09-2021,20666.71,2,2,3572
メンズ トラッカー/ デニムジャケット(ジージャン),30-09-2021,105829.99,9,9,3234
メンズ トラッカー/ デニムジャケット(ジージャン),01-10-2021,91756.38,8,8,4466
メンズ トラッカー/ デニムジャケット(ジージャン),02-10-2021,50994.07,4,4,4095
メンズ トラッカー/ デニムジャケット(ジージャン),03-10-2021,99844.26,6,6,4293
メンズ トラッカー/ デニムジャケット(ジージャン),04-10-2021,25015.98,2,2,3428
メンズ トラッカー/ デニムジャケット(ジージャン),05-10-2021,40729.36,4,4,3649
メンズ トラッカー/ デニムジャケット(ジージャン),06-10-2021,36936.93,3,3,2947
メンズ トラッカー/ デニムジャケット(ジージャン),07-10-2021,51557.5,3,3,3098
メンズ トラッカー/ デニムジャケット(ジージャン),08-10-2021,96468.08,6,8,4747
メンズ トラッカー/ デニムジャケット(ジージャン),09-10-2021,113493.93,10,12,5414
メンズ トラッカー/ デニムジャケット(ジージャン),10-10-2021,130688.91,6,7,6047
メンズ トラッカー/ デニムジャケット(ジージャン),11-10-2021,150783.41,8,11,4266
メンズ トラッカー/ デニムジャケット(ジージャン),12-10-2021,130167.22,11,11,4619
メンズ トラッカー/ デニムジャケット(ジージャン),13-10-2021,80014.45,8,8,4221
メンズ トラッカー/ デニムジャケット(ジージャン),14-10-2021,116878.89,10,10,4037
メンズ トラッカー/ デニムジャケット(ジージャン),15-10-2021,148776.82,13,13,3327
メンズ トラッカー/ デニムジャケット(ジージャン),16-10-2021,63332.37,5,5,4841
メンズ トラッカー/ デニムジャケット(ジージャン),17-10-2021,85984.81,8,10,5258
メンズ トラッカー/ デニムジャケット(ジージャン),18-10-2021,139906.95,12,12,4669
メンズ トラッカー/ デニムジャケット(ジージャン),19-10-2021,281914.94,32,37,7831
メンズ トラッカー/ デニムジャケット(ジージャン),20-10-2021,330125.92,39,51,7848
メンズ トラッカー/ デニムジャケット(ジージャン),21-10-2021,157419.34,19,20,6976
メンズ トラッカー/ デニムジャケット(ジージャン),22-10-2021,145445.67,16,24,7070
メンズ トラッカー/ デニムジャケット(ジージャン),23-10-2021,151997.03,20,21,7579
メンズ トラッカー/ デニムジャケット(ジージャン),24-10-2021,242320.13,24,30,7447
メンズ トラッカー/ デニムジャケット(ジージャン),25-10-2021,187260.15,28,30,6235
メンズ トラッカー/ デニムジャケット(ジージャン),26-10-2021,131279.8,14,18,5728
メンズ トラッカー/ デニムジャケット(ジージャン),27-10-2021,45277.42,5,5,4233
メンズ トラッカー/ デニムジャケット(ジージャン),28-10-2021,39340.01,2,2,3956
メンズ トラッカー/ デニムジャケット(ジージャン),29-10-2021,56332.91,6,7,3597
メンズ トラッカー/ デニムジャケット(ジージャン),30-10-2021,121463.19,10,10,4252
メンズ トラッカー/ デニムジャケット(ジージャン),31-10-2021,139638.96,13,14,5129
メンズ トラッカー/ デニムジャケット(ジージャン),01-11-2021,121284.17,10,10,3873
メンズ トラッカー/ デニムジャケット(ジージャン),02-11-2021,377416.52,36,36,4373
メンズ トラッカー/ デニムジャケット(ジージャン),03-11-2021,178401.26,13,13,5451
メンズ トラッカー/ デニムジャケット(ジージャン),04-11-2021,90257.2,9,9,3974
メンズ トラッカー/ デニムジャケット(ジージャン),05-11-2021,134669.15,8,10,4244
メンズ トラッカー/ デニムジャケット(ジージャン),06-11-2021,124130.96,13,13,3943
メンズ トラッカー/ デニムジャケット(ジージャン),07-11-2021,175378.74,11,18,5178
メンズ トラッカー/ デニムジャケット(ジージャン),08-11-2021,203981.77,12,12,3728
メンズ トラッカー/ デニムジャケット(ジージャン),09-11-2021,68669.01,9,9,4498
メンズ トラッカー/ デニムジャケット(ジージャン),10-11-2021,190439.73,10,16,3685
メンズ トラッカー/ デニムジャケット(ジージャン),11-11-2021,19406.96,1,2,2867
メンズ トラッカー/ デニムジャケット(ジージャン),12-11-2021,33030.27,4,4,3202
メンズ トラッカー/ デニムジャケット(ジージャン),13-11-2021,18639.25,1,1,3057
メンズ トラッカー/ デニムジャケット(ジージャン),14-11-2021,92684.44,6,6,3706
メンズ トラッカー/ デニムジャケット(ジージャン),15-11-2021,49525.64,4,5,3045
メンズ トラッカー/ デニムジャケット(ジージャン),16-11-2021,48067.1,4,4,2965
メンズ トラッカー/ デニムジャケット(ジージャン),17-11-2021,42296.63,3,3,2992
メンズ トラッカー/ デニムジャケット(ジージャン),18-11-2021,17341.06,2,2,3211
メンズ トラッカー/ デニムジャケット(ジージャン),19-11-2021,305413.07,10,10,3928
メンズ トラッカー/ デニムジャケット(ジージャン),20-11-2021,136613.14,7,7,4526
メンズ トラッカー/ デニムジャケット(ジージャン),21-11-2021,323395.53,9,9,5333
メンズ トラッカー/ デニムジャケット(ジージャン),22-11-2021,134819.62,6,6,4504
メンズ トラッカー/ デニムジャケット(ジージャン),23-11-2021,173824.65,7,7,4896
メンズ トラッカー/ デニムジャケット(ジージャン),24-11-2021,0,0,0,3922
メンズ トラッカー/ デニムジャケット(ジージャン),25-11-2021,49420.21,2,2,3218
メンズ トラッカー/ デニムジャケット(ジージャン),26-11-2021,34723.85,3,3,3245
メンズ トラッカー/ デニムジャケット(ジージャン),27-11-2021,103880.51,5,5,3828
メンズ トラッカー/ デニムジャケット(ジージャン),28-11-2021,29045.64,3,3,4243
メンズ トラッカー/ デニムジャケット(ジージャン),29-11-2021,9804.52,2,2,3371
メンズ トラッカー/ デニムジャケット(ジージャン),30-11-2021,128413.24,6,7,4084
メンズ トラッカー/ デニムジャケット(ジージャン),01-12-2021,108718.52,6,6,3785
メンズ トラッカー/ デニムジャケット(ジージャン),02-12-2021,19387.19,2,2,3572
メンズ トラッカー/ デニムジャケット(ジージャン),03-12-2021,87368.67,10,10,4310
メンズ トラッカー/ デニムジャケット(ジージャン),04-12-2021,39693.66,4,4,4262
メンズ トラッカー/ デニムジャケット(ジージャン),05-12-2021,145462.15,13,13,4624
メンズ トラッカー/ デニムジャケット(ジージャン),06-12-2021,59658.56,4,4,4070
メンズ トラッカー/ デニムジャケット(ジージャン),07-12-2021,216800.03,8,29,4509
メンズ トラッカー/ デニムジャケット(ジージャン),08-12-2021,54586.61,6,6,4802
メンズ トラッカー/ デニムジャケット(ジージャン),09-12-2021,68289,7,7,3592
メンズ トラッカー/ デニムジャケット(ジージャン),10-12-2021,320641,23,25,8177
メンズ トラッカー/ デニムジャケット(ジージャン),11-12-2021,88283.55,8,9,6713
メンズ トラッカー/ デニムジャケット(ジージャン),12-12-2021,163601.67,13,13,6711
メンズ トラッカー/ デニムジャケット(ジージャン),13-12-2021,91105.08,8,8,4500
メンズ トラッカー/ デニムジャケット(ジージャン),14-12-2021,105379.69,10,10,4381
メンズ トラッカー/ デニムジャケット(ジージャン),15-12-2021,47007.24,5,5,4035
メンズ トラッカー/ デニムジャケット(ジージャン),16-12-2021,133054.65,10,10,3602
メンズ トラッカー/ デニムジャケット(ジージャン),17-12-2021,63072.07,7,7,3272
メンズ トラッカー/ デニムジャケット(ジージャン),18-12-2021,161100.84,11,13,3813
メンズ トラッカー/ デニムジャケット(ジージャン),19-12-2021,79250.03,6,6,4417
メンズ トラッカー/ デニムジャケット(ジージャン),20-12-2021,26241.68,3,3,3082
メンズ トラッカー/ デニムジャケット(ジージャン),21-12-2021,136629.62,9,9,3550
メンズ トラッカー/ デニムジャケット(ジージャン),22-12-2021,100336.29,7,7,3380
メンズ トラッカー/ デニムジャケット(ジージャン),23-12-2021,269891.85,20,21,5001
メンズ トラッカー/ デニムジャケット(ジージャン),24-12-2021,368326.99,36,38,8713
メンズ トラッカー/ デニムジャケット(ジージャン),25-12-2021,121726.79,14,16,5450
メンズ トラッカー/ デニムジャケット(ジージャン),26-12-2021,162708.75,14,14,6400
メンズ トラッカー/ デニムジャケット(ジージャン),27-12-2021,74768.97,6,6,4471
メンズ トラッカー/ デニムジャケット(ジージャン),28-12-2021,160636.26,15,16,5397
メンズ トラッカー/ デニムジャケット(ジージャン),29-12-2021,101829.98,10,10,4744
メンズ トラッカー/ デニムジャケット(ジージャン),30-12-2021,78499.89,8,9,5153
メンズ トラッカー/ デニムジャケット(ジージャン),31-12-2021,65868.35,7,7,4789
メンズ トラッカー/ デニムジャケット(ジージャン),01-01-2022,128865.1149,12,13,5851
メンズ トラッカー/ デニムジャケット(ジージャン),02-01-2022,81223.515,11,11,6327
メンズ トラッカー/ デニムジャケット(ジージャン),03-01-2022,102602.6379,13,14,5935
メンズ トラッカー/ デニムジャケット(ジージャン),04-01-2022,246382.5528,14,15,6537
メンズ トラッカー/ デニムジャケット(ジージャン),05-01-2022,92260.467,7,8,6502
メンズ トラッカー/ デニムジャケット(ジージャン),06-01-2022,1353761.708,44,44,15823
メンズ トラッカー/ デニムジャケット(ジージャン),07-01-2022,226518.525,20,25,10700
メンズ トラッカー/ デニムジャケット(ジージャン),08-01-2022,177218.8965,20,22,9242
メンズ トラッカー/ デニムジャケット(ジージャン),09-01-2022,327362.4594,24,29,8984
メンズ トラッカー/ デニムジャケット(ジージャン),10-01-2022,126102.1482,12,12,6808
メンズ トラッカー/ デニムジャケット(ジージャン),11-01-2022,77502.2724,6,8,5828
メンズ トラッカー/ デニムジャケット(ジージャン),12-01-2022,184251.2247,10,12,5328
メンズ トラッカー/ デニムジャケット(ジージャン),13-01-2022,198307.1808,13,13,5811
メンズ トラッカー/ デニムジャケット(ジージャン),14-01-2022,236067.7257,18,19,6627
メンズ トラッカー/ デニムジャケット(ジージャン),15-01-2022,178806.0798,16,16,6973
メンズ トラッカー/ デニムジャケット(ジージャン),16-01-2022,293877.4905,23,24,7846
メンズ トラッカー/ デニムジャケット(ジージャン),17-01-2022,67117.8429,6,6,5664
メンズ トラッカー/ デニムジャケット(ジージャン),18-01-2022,115559.8704,8,8,6116
メンズ トラッカー/ デニムジャケット(ジージャン),19-01-2022,164890.5714,15,16,4386
メンズ トラッカー/ デニムジャケット(ジージャン),20-01-2022,157497.8022,15,15,4806
メンズ トラッカー/ デニムジャケット(ジージャン),21-01-2022,190869.6672,14,15,5890
メンズ トラッカー/ デニムジャケット(ジージャン),22-01-2022,293287.113,16,17,5537
メンズ トラッカー/ デニムジャケット(ジージャン),23-01-2022,182349.5877,15,16,6530
メンズ トラッカー/ デニムジャケット(ジージャン),24-01-2022,82578.276,8,8,4598
メンズ トラッカー/ デニムジャケット(ジージャン),25-01-2022,372870,16,18,5845
メンズ トラッカー/ デニムジャケット(ジージャン),26-01-2022,258437.4399,9,13,4371
メンズ トラッカー/ デニムジャケット(ジージャン),27-01-2022,151826.4495,9,9,4733
メンズ トラッカー/ デニムジャケット(ジージャン),28-01-2022,111278.0799,8,9,5393
メンズ トラッカー/ デニムジャケット(ジージャン),29-01-2022,46393.7283,4,4,5462
メンズ トラッカー/ デニムジャケット(ジージャン),30-01-2022,139846.1364,8,8,6895
メンズ トラッカー/ デニムジャケット(ジージャン),31-01-2022,141741.5589,9,10,5310
メンズ トラッカー/ デニムジャケット(ジージャン),01-02-2022,209429.8929,23,24,8356
メンズ トラッカー/ デニムジャケット(ジージャン),02-02-2022,329205.6801,29,29,8931
メンズ トラッカー/ デニムジャケット(ジージャン),03-02-2022,259344.7569,23,25,6442
メンズ トラッカー/ デニムジャケット(ジージャン),04-02-2022,183076.6842,13,13,6592
メンズ トラッカー/ デニムジャケット(ジージャン),05-02-2022,111361.3542,13,14,6542
メンズ トラッカー/ デニムジャケット(ジージャン),06-02-2022,144915.9255,15,16,6906
メンズ トラッカー/ デニムジャケット(ジージャン),07-02-2022,74588.9148,10,10,5680
メンズ トラッカー/ デニムジャケット(ジージャン),08-02-2022,213282.8829,19,19,4543
メンズ トラッカー/ デニムジャケット(ジージャン),09-02-2022,219401.6796,15,18,4150
メンズ トラッカー/ デニムジャケット(ジージャン),10-02-2022,128397.7845,11,12,3924
メンズ トラッカー/ デニムジャケット(ジージャン),11-02-2022,120000.7521,20,20,6314
メンズ トラッカー/ デニムジャケット(ジージャン),12-02-2022,159795.9243,21,22,5629
メンズ トラッカー/ デニムジャケット(ジージャン),13-02-2022,199270.4283,20,20,6699
メンズ トラッカー/ デニムジャケット(ジージャン),14-02-2022,238282.5735,25,26,4713
メンズ トラッカー/ デニムジャケット(ジージャン),15-02-2022,107087.0211,15,15,5018
メンズ トラッカー/ デニムジャケット(ジージャン),16-02-2022,225552.7917,18,18,5103
メンズ トラッカー/ デニムジャケット(ジージャン),17-02-2022,170896.2642,13,13,4947
メンズ トラッカー/ デニムジャケット(ジージャン),18-02-2022,140892.6582,15,16,4822
メンズ トラッカー/ デニムジャケット(ジージャン),19-02-2022,138359.628,11,12,5770
メンズ トラッカー/ デニムジャケット(ジージャン),20-02-2022,202437.3375,19,19,5774
メンズ トラッカー/ デニムジャケット(ジージャン),21-02-2022,129997.3968,11,12,4354
メンズ トラッカー/ デニムジャケット(ジージャン),22-02-2022,155509.1622,18,19,4617
メンズ トラッカー/ デニムジャケット(ジージャン),23-02-2022,242452.503,20,21,5162
メンズ トラッカー/ デニムジャケット(ジージャン),24-02-2022,377032.4721,22,25,5214
メンズ トラッカー/ デニムジャケット(ジージャン),25-02-2022,255103.9821,9,9,5501
